inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,CF_balance_operating,age,eligible,filed,outlier,B_cash_equivalents,B_longterm_debt,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax,CF_balance
7733894231,2023,perm,82.91,18952.0,-16679.0,186371.0,108475.0,77896.0,,9.0,1.0,1.0,0.0,829.0,,-35497.0,-16545.0,-16171.0,
5505212542,2023,omsk,46.74.20,80150.0,1047.0,13621.0,4253.0,9368.0,,12.0,1.0,1.0,0.0,152.0,,-68590.0,1232.0,1256.0,
7500000410,2023,zabaikalsk terr.,49.20,250.0,-3072.0,5298.0,-3072.0,345.0,,2.0,1.0,1.0,0.0,31.0,8025.0,-3170.0,-2920.0,-3070.0,
7115023166,2023,tula,46.90,1432301.0,415623.0,719233.0,665715.0,53518.0,,4.0,1.0,1.0,0.0,398261.0,,-915660.0,516641.0,519548.0,
7731606054,2023,moscow reg.,77.11,90809.0,7256.0,47591.0,25402.0,2189.0,,15.0,1.0,1.0,0.0,20472.0,20000.0,-78427.0,12382.0,9889.0,
3823019877,2023,irkutsk,10.51.10,282.0,154.0,10833.0,8529.0,2304.0,,16.0,1.0,1.0,0.0,0.0,,-126.0,156.0,156.0,
4705021737,2023,leningrad,68.20.20,870.0,274.0,46400.0,17142.0,258.0,,22.0,1.0,1.0,0.0,15270.0,29000.0,-138.0,380.0,330.0,
9728031650,2023,moscow city,62.09,55.0,5.0,723.0,-127.0,850.0,,2.0,1.0,1.0,0.0,621.0,0.0,-69.0,-14.0,6.0,
7709843074,2023,moscow city,82.30,34634.0,2459.0,16452.0,2459.0,973.0,,14.0,1.0,1.0,0.0,168.0,13020.0,-31713.0,2921.0,2459.0,
6727038350,2023,smolensk,56.10.10,,,50.0,50.0,,,2.0,1.0,1.0,0.0,,,,,,
6679040861,2023,sverdlovsk,68.32,6341.0,-47.0,1065.0,87.0,978.0,,10.0,1.0,1.0,0.0,122.0,,-6244.0,97.0,16.0,
7448245447,2023,chelyabinsk,46.74.30,,,,,,,1.0,1.0,0.0,0.0,,,,,,
4345142645,2023,kirov,46.69,25517.0,1888.0,8933.0,7159.0,1774.0,,17.0,1.0,1.0,0.0,99.0,,-23667.0,1850.0,2118.0,
5408023613,2023,novosibirsk,47.52,41611.0,336.0,15074.0,10.0,15064.0,,4.0,1.0,1.0,0.0,4.0,,-35370.0,853.0,336.0,0.0
5035024650,2023,moscow reg.,68.32.20,,,435.0,,,,30.0,1.0,1.0,0.0,48.0,,,,,
5029058098,2023,moscow reg.,10.51,741937.0,67116.0,169622.0,143953.0,25669.0,,22.0,1.0,1.0,0.0,3516.0,,-660705.0,81232.0,84070.0,
6829149853,2023,tambov,49.41,30394.0,109.0,2355.0,519.0,1836.0,,4.0,1.0,1.0,0.0,141.0,0.0,-30159.0,235.0,137.0,
4345403456,2023,kirov,14.20,234.0,-38.0,1.0,-120.0,121.0,,9.0,1.0,1.0,0.0,1.0,,-268.0,-34.0,-38.0,
5904378814,2023,perm,46.75,,,10.0,10.0,,,4.0,1.0,1.0,0.0,,,,,,
9701217640,2023,moscow city,73.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7734568167,2023,moscow city,49.41,,,,,,,16.0,1.0,0.0,0.0,,,,,,
5451110686,2023,novosibirsk,36.00.20,,,,,,,17.0,1.0,0.0,0.0,,,,,,
6315647547,2023,samara,68.31,0.0,0.0,10.0,10.0,,,11.0,1.0,1.0,0.0,,,,0.0,0.0,
9722027833,2023,moscow city,49.41,,,,,,,1.0,1.0,0.0,0.0,,,,,,
6150043621,2023,rostov,73.11,7784.0,194.0,1705.0,876.0,828.0,,18.0,1.0,1.0,0.0,155.0,0.0,-7464.0,320.0,273.0,
5249069828,2023,nizhni novgorod,46.75.20,333.0,-26.0,2707.0,1.0,2703.0,,20.0,1.0,1.0,0.0,4.0,,-353.0,-20.0,-22.0,
5032249173,2023,moscow reg.,85.41,11620.0,2917.0,12687.0,12442.0,245.0,,11.0,1.0,1.0,0.0,550.0,,-8310.0,3310.0,3267.0,
5917001893,2023,perm,43.11,,,,,,,10.0,1.0,0.0,0.0,,,,,,
7814513188,2023,sankt-petersburg,52.29,68086.0,-1569.0,74463.0,1175.0,72605.0,,12.0,1.0,1.0,0.0,20440.0,0.0,-64831.0,3255.0,-1069.0,
3906352977,2023,kaliningrad,93.19,0.0,0.0,329.0,,0.0,,6.0,1.0,1.0,0.0,329.0,,0.0,,0.0,
1655133363,2023,tatarstan,46.12.30,9681.0,-169.0,4988.0,2183.0,2805.0,,16.0,1.0,1.0,0.0,35.0,,-9420.0,261.0,-123.0,
5034018140,2023,moscow reg.,95.11,33597.0,6888.0,13097.0,12089.0,1008.0,,19.0,1.0,1.0,0.0,4267.0,,-27717.0,5880.0,5880.0,
6321385089,2023,samara,56.10,,,,,,,8.0,1.0,0.0,0.0,,,,,,
6662099289,2023,sverdlovsk,69.20.20,50.0,3.0,8629.0,8593.0,36.0,,25.0,1.0,1.0,0.0,0.0,,-33.0,17.0,6.0,
7707576835,2023,moscow city,26.51,26872.0,500.0,16345.0,5401.0,10944.0,-1338.0,17.0,1.0,1.0,0.0,722.0,,-15957.0,1071.0,646.0,-1338.0
7448203856,2023,chelyabinsk,41.20,11687.0,88.0,4199.0,1416.0,2561.0,,6.0,1.0,1.0,0.0,83.0,222.0,-11430.0,257.0,223.0,
2311157449,2023,krasnodar,79.10,1102.0,-1996.0,5054.0,-36.0,5090.0,,10.0,1.0,1.0,0.0,2980.0,,-3000.0,-1898.0,-1936.0,
9713006227,2023,moscow city,70.22,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,
7734406310,2023,moscow city,41.20,39142.0,0.0,19466.0,-164.0,19630.0,,6.0,1.0,1.0,0.0,0.0,0.0,-38456.0,686.0,0.0,
1615015677,2023,tatarstan,61.10.30,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7708619640,2023,jewish ao,41.20,,-3094.0,5996867.0,2283.0,5994584.0,-3789837.0,17.0,1.0,1.0,0.0,14575.0,0.0,,-478.0,-3094.0,12379.0
3518005525,2023,vologda,47.10,,,0.0,0.0,,,18.0,1.0,0.0,0.0,,,,,,
7820290290,2023,sankt-petersburg,94.20,,,2254.0,2254.0,,,10.0,1.0,1.0,0.0,2254.0,,,,,
3126020498,2023,belgorod,41.20,,,0.0,,,,5.0,1.0,1.0,0.0,,,,,,
7613004215,2023,yaroslavl,47.11.20,,,948.0,948.0,,,17.0,1.0,1.0,0.0,33.0,,,,,
9304020213,2023,donetsk,,,,,,,,7.0,1.0,0.0,0.0,,,,,,
1660287305,2023,tatarstan,46.90,,,,,,,6.0,1.0,0.0,0.0,,,,,,
6670309331,2023,sverdlovsk,45.10,888.0,99.0,120.0,109.0,11.0,,13.0,1.0,1.0,0.0,,,-771.0,117.0,117.0,
2631023148,2023,stavropol,41.20,,,8117.0,,1.0,,22.0,1.0,1.0,0.0,,140.0,,,,
1655376197,2023,tatarstan,82.30,51825.0,15159.0,208094.0,202731.0,5363.0,28300.0,7.0,1.0,1.0,0.0,161656.0,,-33742.0,11798.0,18092.0,21950.0
2312164689,2023,krasnodar,47.25.10,,,,,,,14.0,1.0,0.0,0.0,,,,,,
5262384522,2023,nizhni novgorod,46.72.21,66411.0,62.0,29599.0,699.0,28900.0,,1.0,1.0,1.0,0.0,1608.0,,-66400.0,11.0,87.0,
7716957153,2023,moscow city,85.42,,,0.0,0.0,,,2.0,1.0,1.0,0.0,0.0,,,,,
6316229863,2023,samara,41.20,11431.0,230.0,14334.0,388.0,12262.0,,7.0,1.0,1.0,0.0,8.0,1684.0,-11122.0,309.0,288.0,
5024230299,2023,moscow reg.,46.69,3713.0,13.0,6759.0,24.0,6735.0,,0.0,1.0,1.0,0.0,1260.0,,-3578.0,135.0,13.0,0.0
7810958757,2023,sankt-petersburg,42.11,1699.0,139.0,1480.0,150.0,114.0,,1.0,1.0,1.0,0.0,1.0,1215.0,-1455.0,244.0,174.0,
2222849906,2023,altai terr.,31.09,5083.0,146.0,545.0,543.0,2.0,,7.0,1.0,1.0,0.0,259.0,,-4886.0,197.0,197.0,
7726400900,2023,moscow city,56.10,,,,,,,6.0,1.0,0.0,0.0,,,,,,
5074086080,2023,moscow reg.,46.19,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,
1837020325,2023,udmurtia,47.75,1335.0,50.0,10.0,10.0,,,2.0,1.0,1.0,0.0,10.0,,-1230.0,105.0,105.0,
7727586158,2023,moscow city,41.20,0.0,0.0,171615.0,-369907.0,541522.0,,17.0,1.0,1.0,0.0,,,0.0,0.0,0.0,
1001280948,2023,karelia,41.20,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7806367261,2023,sankt-petersburg,62,,98.0,97640.0,61050.0,36590.0,302.0,16.0,1.0,1.0,0.0,33.0,,0.0,-534.0,134.0,302.0
1660001860,2023,tatarstan,46.74.20,1358.0,8.0,36411.0,27728.0,3288.0,,27.0,1.0,1.0,0.0,70.0,5395.0,-1930.0,-2074.0,8.0,
5311004952,2023,novgorod,94.99,,,0.0,0.0,,,24.0,1.0,1.0,0.0,,,,,,0.0
2723209400,2023,khabarovsk,41.20,,,0.0,0.0,,,3.0,1.0,1.0,0.0,,,,,,
2724219270,2023,khabarovsk,41.20,,,206.0,-185.0,391.0,,6.0,1.0,1.0,0.0,43.0,,,,,
7705010473,2023,moscow city,86.90.40,2547244.0,225465.0,1439337.0,1064814.0,306329.0,519908.0,32.0,1.0,1.0,0.0,200496.0,1.0,-1885817.0,340000.0,291645.0,175856.0
6161053212,2023,rostov,46.40,,,,,,,15.0,1.0,0.0,0.0,,,,,,
3805999006,2023,irkutsk,85.41,,,,,,,12.0,1.0,0.0,0.0,,,,,,
0274902307,2023,bashkortostan,46.38.24,759.0,0.0,30296.0,230.0,4998.0,,8.0,1.0,1.0,0.0,155.0,25068.0,-742.0,17.0,0.0,
4345520801,2023,kirov,43.29,,,,,,,1.0,1.0,0.0,0.0,,,,,,
4345278501,2023,kirov,94.12,3888.0,-355.0,131.0,-609.0,31.0,,13.0,1.0,1.0,0.0,64.0,709.0,-4104.0,-216.0,-316.0,
6382073880,2023,samara,49.41,,,,,,,7.0,1.0,0.0,0.0,,,,,,
7810938461,2023,tomsk,68.20,100.0,-726.0,855.0,-717.0,122.0,,1.0,1.0,1.0,0.0,166.0,1450.0,-715.0,-615.0,-723.0,
5038087176,2023,moscow reg.,41.20,,,,,,,12.0,1.0,0.0,0.0,,,,,,
3100023254,2023,belgorod,47.91,,,0.0,,,,0.0,0.0,1.0,0.0,,,,,,
7451302857,2023,chelyabinsk,73.11,0.0,0.0,0.0,0.0,0.0,,13.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,
7723925593,2023,moscow city,68.20.20,879289.0,12048.0,3370700.0,1122761.0,1713488.0,-168107.0,9.0,1.0,1.0,0.0,40454.0,,-819967.0,7304.0,35058.0,-1174769.0
3810016205,2023,irkutsk,41.20,,0.0,10.0,10.0,0.0,,28.0,1.0,1.0,0.0,,,,,,0.0
3849069760,2023,irkutsk,47.22,,,10.0,10.0,,,5.0,1.0,1.0,0.0,10.0,,,,,
9727000874,2023,moscow city,85.42.90,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7449143977,2023,chelyabinsk,45.31,0.0,0.0,873.0,142.0,731.0,,2.0,1.0,1.0,0.0,0.0,,0.0,,0.0,
5752084790,2023,oryol,41.20,11228.0,5490.0,7776.0,5515.0,2261.0,,2.0,1.0,1.0,0.0,0.0,,-4366.0,6862.0,6862.0,
0276970912,2023,bashkortostan,66.19,,,,,,,1.0,1.0,0.0,0.0,,,,,,
3257072073,2023,bryansk,46.41,,,,,,,4.0,1.0,0.0,0.0,,,,,,
6382074323,2023,samara,41.20,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7017365348,2023,tomsk,71.12.41,6411.0,14.0,10750.0,309.0,8466.0,,9.0,1.0,1.0,0.0,3710.0,1975.0,-6354.0,57.0,18.0,
7811080088,2023,sankt-petersburg,95.20,,,,,,,24.0,1.0,0.0,0.0,,,,,,
6330033781,2023,samara,25.11,314591.0,24336.0,322724.0,38040.0,233259.0,,16.0,1.0,1.0,0.0,552.0,51425.0,-327440.0,-12849.0,31029.0,
1435259900,2023,yakutia,79.10,3983.0,1675.0,7953.0,7923.0,30.0,,11.0,1.0,1.0,0.0,1.0,,-2196.0,1787.0,1787.0,0.0
7838075536,2023,sankt-petersburg,69.10,,,,,,,6.0,1.0,0.0,0.0,,,,,,
9710073240,2023,moscow city,94.12,,,,,,,4.0,1.0,0.0,0.0,,,,,,
3123450982,2023,belgorod,46.69.20,64605.0,1318.0,24754.0,1657.0,23097.0,,4.0,1.0,1.0,0.0,77.0,,-59225.0,2688.0,1647.0,
6321457488,2023,samara,47.71,98105.0,5607.0,24389.0,14964.0,9425.0,,4.0,1.0,1.0,0.0,1156.0,,-89226.0,8879.0,6597.0,
6514009436,2023,sakhalin,47.25,180536.0,1585.0,13820.0,10301.0,3519.0,,6.0,1.0,1.0,0.0,2803.0,,-161289.0,19247.0,3501.0,
1838013835,2023,udmurtia,52.21.24,0.0,0.0,0.0,0.0,,,10.0,1.0,1.0,0.0,,,,0.0,0.0,
2457075129,2023,krasnoyarsk,41.20,0.0,-15.0,131.0,106.0,25.0,,10.0,1.0,1.0,0.0,51.0,0.0,-15.0,-15.0,-15.0,
2310234482,2023,krasnodar,56.10,,-7.0,3.0,3.0,,,0.0,1.0,1.0,0.0,3.0,,-4.0,-4.0,-7.0,
4826153840,2023,lipetzk,41.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7804490326,2023,sankt-petersburg,77.32,1459.0,5.0,839.0,10.0,829.0,,11.0,1.0,1.0,0.0,22.0,0.0,-1419.0,40.0,40.0,
5036171344,2023,moscow reg.,93.29,12032.0,509.0,5248.0,1132.0,4116.0,,5.0,1.0,1.0,0.0,866.0,0.0,-11382.0,650.0,637.0,
4624003240,2023,kursk,01.61,60664.0,14634.0,110782.0,77673.0,7296.0,15292.0,20.0,1.0,1.0,0.0,763.0,2337.0,-44953.0,15711.0,14634.0,620.0
7825367919,2023,sankt-petersburg,68.32.10,,,,,,,23.0,1.0,0.0,0.0,,,,,,
5261065146,2023,nizhni novgorod,46.49.20,,,489.0,-49.0,538.0,,15.0,1.0,1.0,0.0,32.0,,,,,
7751187348,2023,moscow city,46.73,130.0,-2788.0,1851.0,-2570.0,4421.0,,3.0,1.0,1.0,0.0,0.0,,-2915.0,-2785.0,-2788.0,
9718195218,2023,moscow city,41.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
2543149166,2023,primorsky terr.,84.25.10,0.0,-8.0,1487.0,1481.0,6.0,,3.0,1.0,1.0,0.0,51.0,,-8.0,-8.0,-8.0,
9723199747,2023,moscow city,78.20,,,,,,,0.0,1.0,0.0,0.0,,,,,,
5903147677,2023,perm,47.91,,,,,,,3.0,1.0,0.0,0.0,,,,,,
2129032027,2023,chuvashia,15.20,,,,,,,24.0,1.0,0.0,0.0,,,,,,
7603026403,2023,yaroslavl,43.31,,,,,,,20.0,1.0,0.0,0.0,,,,,,
5027219744,2023,moscow reg.,25.11,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7743174916,2023,moscow city,45.31.10,,,,,,,7.0,1.0,0.0,0.0,,,,,,
4345025797,2023,kirov,43.11,15537.0,103.0,15291.0,11883.0,3408.0,,22.0,1.0,1.0,0.0,3026.0,,-15338.0,199.0,167.0,
7456034489,2023,chelyabinsk,46.51,,,,,,,7.0,1.0,0.0,0.0,,,,,,
2722090832,2023,khabarovsk,33.12,,,,,,,14.0,1.0,0.0,0.0,,,,,,
2311205357,2023,krasnodar,46.73,198686.0,719.0,6951.0,832.0,6119.0,,7.0,1.0,1.0,0.0,95.0,,-194920.0,958.0,899.0,
6452105070,2023,saratov,68.32.10,,,,,,,10.0,1.0,0.0,0.0,,,,,,
1835004399,2023,udmurtia,85.42.10,111.0,-6.0,65.0,-202.0,267.0,,27.0,1.0,1.0,0.0,0.0,,-113.0,-2.0,-5.0,
9200002682,2023,sevastopol,56.10,23150.0,184.0,1227.0,-5888.0,1876.0,,2.0,1.0,1.0,0.0,1072.0,,-22620.0,530.0,300.0,
2312291060,2023,krasnodar,47.91,2295.0,0.0,1259.0,10.0,1249.0,,3.0,1.0,1.0,0.0,56.0,,-1753.0,150.0,138.0,
5102006233,2023,murmansk,33.14,67456.0,-2321.0,91881.0,20000.0,71880.0,15662.0,20.0,1.0,1.0,0.0,2.0,0.0,-84594.0,-17512.0,-2341.0,-203.0
7724860067,2023,moscow city,46.31,,,,,,,10.0,1.0,0.0,0.0,,,,,,
2721130401,2023,voronezh,46.73.10,,,,,,,18.0,1.0,0.0,0.0,,,,,,
9729310945,2023,moscow city,80.10,87838.0,6638.0,11819.0,9135.0,2684.0,,2.0,1.0,1.0,0.0,1024.0,0.0,-77641.0,10197.0,9320.0,
9723152330,2023,moscow city,46.90,0.0,0.0,10.0,10.0,0.0,,1.0,1.0,1.0,0.0,10.0,,0.0,0.0,0.0,
6316273051,2023,samara,47.91,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5403072663,2023,novosibirsk,49.41,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7728869906,2023,moscow city,47.73,8693.0,189.0,1711.0,-5201.0,817.0,,9.0,1.0,1.0,0.0,387.0,6095.0,-8358.0,335.0,300.0,
2636049894,2023,stavropol,74.30,,,,,,,17.0,1.0,0.0,0.0,,,,,,
7445028469,2023,chelyabinsk,23.60,,,,,,,17.0,1.0,0.0,0.0,,,,,,
6829137897,2023,tambov,68.32,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7452150734,2023,chelyabinsk,72.19,,,,,,,4.0,1.0,0.0,0.0,,,,,,
9701194826,2023,moscow city,52.10,,,,,,,1.0,1.0,0.0,0.0,,,,,,
3453000808,2023,volgograd,43.91,,,12000.0,12000.0,,,10.0,1.0,1.0,0.0,,,,,,
5433966210,2023,novosibirsk,46.90,19459.0,33.0,3280.0,641.0,2639.0,,5.0,1.0,1.0,0.0,10.0,,-19373.0,86.0,43.0,
5404321714,2023,novosibirsk,71.11.10,26690.0,3295.0,18221.0,14551.0,3670.0,,16.0,1.0,1.0,0.0,2283.0,,-22261.0,4429.0,4037.0,
5202007720,2023,nizhni novgorod,01.13.30,,,40.0,10.0,0.0,,13.0,1.0,1.0,0.0,0.0,30.0,,,,
7456035901,2023,chelyabinsk,03.12.10,,-6.0,4.0,-583.0,5.0,,6.0,1.0,1.0,0.0,4.0,582.0,-6.0,-6.0,-6.0,
3443929125,2023,volgograd,80.10,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7839132297,2023,sankt-petersburg,46.90,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7743075577,2023,moscow city,68.20,,-2976.0,37264.0,-53822.0,5666.0,,20.0,1.0,1.0,0.0,6.0,85421.0,-2976.0,-2976.0,-2976.0,
7814632957,2023,sankt-petersburg,46.90,3956.0,-1212.0,983.0,-845.0,1459.0,,8.0,1.0,1.0,0.0,125.0,369.0,-5093.0,-1137.0,-1171.0,
5959001976,2023,perm,45.32,684.0,81.0,91.0,91.0,,,5.0,1.0,1.0,0.0,0.0,,-603.0,81.0,81.0,
7627042034,2023,yaroslavl,46.90,25342.0,4354.0,7101.0,6760.0,341.0,,8.0,1.0,1.0,0.0,78.0,,-19875.0,5467.0,5442.0,
1701081105,2023,tuva,64.99,,-175.0,212029.0,207329.0,4700.0,,9.0,1.0,1.0,0.0,12300.0,,,,-175.0,0.0
3123213276,2023,belgorod,68.20.20,,,0.0,,,,13.0,1.0,1.0,0.0,,,,,,
2348039473,2023,krasnodar,28.22,,,,,,,6.0,1.0,0.0,0.0,,,,,,
2309180056,2023,krasnodar,45.11,19693.0,-1424.0,37849.0,-1424.0,39273.0,,1.0,1.0,1.0,0.0,418.0,,-17286.0,1835.0,-1424.0,
2464163520,2023,krasnoyarsk,46.72,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
3103006433,2023,belgorod,23.41,133905.0,2712.0,59563.0,17853.0,41310.0,2051.0,2.0,1.0,1.0,0.0,438.0,400.0,-70183.0,10197.0,3331.0,2444.0
5405058914,2023,novosibirsk,41.20,74107.0,1622.0,35154.0,3194.0,30368.0,,3.0,1.0,1.0,0.0,360.0,0.0,-71497.0,2380.0,2027.0,
5473012869,2023,novosibirsk,10.51,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,
5036158880,2023,moscow reg.,68.20,30769.0,4005.0,81738.0,58966.0,22771.0,,7.0,1.0,1.0,0.0,337.0,,-19299.0,11470.0,6366.0,
1685004559,2023,tatarstan,46.90,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5307006410,2023,novgorod,47.11.10,42439.0,-1048.0,5536.0,3737.0,1799.0,,17.0,1.0,1.0,0.0,881.0,0.0,-42997.0,-558.0,-623.0,
7718011393,2023,moscow city,70.22,0.0,0.0,0.0,0.0,,,9.0,1.0,1.0,0.0,,,0.0,0.0,0.0,
6686024042,2023,sverdlovsk,43.30,,-1085.0,107.0,-2599.0,2706.0,,10.0,1.0,1.0,0.0,2.0,,-920.0,-920.0,-1085.0,
3416003832,2023,volgograd,81.29.90,,,381.0,,,,17.0,1.0,1.0,0.0,,,,,,
5262328824,2023,nizhni novgorod,41.20,84300.0,1639.0,40153.0,2472.0,5064.0,,8.0,1.0,1.0,0.0,54.0,19306.0,-82309.0,1991.0,1716.0,
9718174916,2023,moscow city,47.25,38916.0,111.0,9203.0,1406.0,4339.0,,2.0,1.0,1.0,0.0,3871.0,3458.0,-37727.0,1189.0,502.0,
6312186908,2023,samara,49.41,65835.0,733.0,135480.0,8792.0,61045.0,,5.0,1.0,1.0,0.0,3288.0,1558.0,-64266.0,1417.0,916.0,0.0
7602073376,2023,yaroslavl,47.91.20,6192.0,8.0,4042.0,3486.0,383.0,,14.0,1.0,1.0,0.0,541.0,0.0,-6108.0,84.0,117.0,
7807351112,2023,sankt-petersburg,47.50,2262.0,25.0,25716.0,12469.0,12207.0,,13.0,1.0,1.0,0.0,5.0,1040.0,-1967.0,295.0,31.0,
6168078054,2023,rostov,01.61,,-250.0,1154.0,-1266.0,2420.0,,8.0,1.0,1.0,0.0,,,,,-216.0,
1500001572,2023,north ossetia,64.99,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5834026654,2023,penza,80.10,11304.0,162.0,272.0,100.0,172.0,,20.0,1.0,1.0,0.0,145.0,,-10464.0,840.0,840.0,
2928000617,2023,arkhangelsk,42.99,2886.0,11.0,3570.0,195.0,492.0,,26.0,1.0,1.0,0.0,1819.0,2883.0,-2491.0,395.0,13.0,
3662246611,2023,voronezh,77.40,2400.0,945.0,3262.0,1221.0,2041.0,,6.0,1.0,1.0,0.0,9.0,,-1389.0,1011.0,980.0,
5018129460,2023,moscow reg.,68.32.20,,,0.0,,,,15.0,1.0,0.0,0.0,,,,,,
7718232508,2023,moscow city,69.10,110480.0,11541.0,18114.0,16872.0,768.0,,20.0,1.0,1.0,0.0,671.0,474.0,-99151.0,11329.0,13690.0,
6234175769,2023,ryazan,68.20,2460.0,1297.0,5720.0,5232.0,227.0,,5.0,1.0,1.0,0.0,2.0,261.0,-1087.0,1373.0,1325.0,
5262059515,2023,nizhni novgorod,46.90,0.0,0.0,580.0,580.0,0.0,,26.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,
9703166729,2023,moscow city,94.12,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,
2224170500,2023,altai terr.,45.31.10,,0.0,0.0,0.0,,,9.0,1.0,1.0,0.0,0.0,,,,0.0,
6312106081,2023,samara,47.25,,,,,,,12.0,1.0,0.0,0.0,,,,,,
7536001672,2023,zabaikalsk terr.,41.20,,,10.0,10.0,,,25.0,1.0,1.0,0.0,,,,,,
5038133062,2023,moscow reg.,62.02,53501.0,-987.0,3712.0,180.0,3532.0,,5.0,1.0,1.0,0.0,1803.0,,-53495.0,6.0,-414.0,
7448216076,2023,chelyabinsk,49.41,654.0,48.0,631.0,10.0,621.0,,4.0,1.0,1.0,0.0,27.0,,-645.0,9.0,9.0,
7602154829,2023,yaroslavl,43.22,706.0,13.0,52.0,35.0,17.0,,3.0,1.0,1.0,0.0,21.0,,-683.0,23.0,16.0,
7604254628,2023,yaroslavl,41.20,36837.0,584.0,25775.0,528.0,25247.0,,9.0,1.0,1.0,0.0,4881.0,,-34301.0,2536.0,694.0,
6142026950,2023,rostov,46.71,85045.0,1119.0,48237.0,31255.0,11432.0,,5.0,1.0,1.0,0.0,31.0,5550.0,-84694.0,351.0,1406.0,
7708669426,2023,moscow city,46.30,313619.0,31977.0,360833.0,317242.0,40091.0,,15.0,1.0,1.0,0.0,29590.0,3500.0,-231547.0,35500.0,40013.0,
7811740520,2023,sankt-petersburg,47.91,,,43.0,43.0,,,4.0,1.0,1.0,0.0,4.0,,,,,
5408312380,2023,novosibirsk,43.99,,32.0,-560.0,-560.0,0.0,,9.0,1.0,1.0,0.0,0.0,,-18.0,-18.0,32.0,
9721095823,2023,moscow city,52.29,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7707779610,2023,moscow city,63.11.10,12830.0,4791.0,12755.0,5089.0,7665.0,,11.0,1.0,1.0,0.0,352.0,,,5545.0,5989.0,
5032365116,2023,moscow reg.,85.41,,,0.0,0.0,,,0.0,1.0,1.0,0.0,,,,,,
3817037211,2023,novosibirsk,02.40.20,,,,,,,13.0,1.0,0.0,0.0,,,,,,
7716948511,2023,moscow city,43.29,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7801358104,2023,sankt-petersburg,46.90,,,,,,,5.0,1.0,0.0,0.0,,,,,,
6143078126,2023,rostov,43.21,,,,,,,11.0,1.0,0.0,0.0,,,,,,
5036156917,2023,moscow reg.,68.20,,,0.0,0.0,,,7.0,1.0,1.0,0.0,,,,,,
5445028627,2023,novosibirsk,47.74,7928.0,1728.0,5810.0,4552.0,768.0,,4.0,1.0,1.0,0.0,4968.0,490.0,-2385.0,2333.0,2200.0,
7806197066,2023,sankt-petersburg,93.19,62196.0,4749.0,76403.0,5285.0,49931.0,,8.0,1.0,1.0,0.0,1543.0,11548.0,-57595.0,4601.0,5651.0,
5036107028,2023,moscow reg.,28.96,13829.0,1327.0,80834.0,-2705.0,39393.0,,13.0,1.0,1.0,0.0,244.0,44146.0,-14520.0,-691.0,1487.0,
7720758993,2023,moscow city,41.20,28093.0,1535.0,889.0,-3464.0,4353.0,,11.0,1.0,1.0,0.0,8.0,0.0,-26287.0,1806.0,1975.0,
7802931670,2023,sankt-petersburg,69.10,0.0,0.0,10.0,10.0,,,1.0,1.0,1.0,0.0,,,0.0,,0.0,
6318021067,2023,samara,11.05,2343.0,11.0,5883.0,-13180.0,19063.0,,7.0,1.0,1.0,0.0,19.0,,-2292.0,11.0,11.0,0.0
7448182243,2023,chelyabinsk,68.31.12,15963.0,-15181.0,1974.0,-28153.0,30127.0,,8.0,1.0,1.0,0.0,758.0,,-29294.0,-13331.0,-14999.0,
3665821010,2023,voronezh,45.31,6787.0,325.0,8386.0,335.0,8050.0,,0.0,1.0,1.0,0.0,47.0,,-6367.0,420.0,406.0,
5406179703,2023,novosibirsk,68.20,7099.0,2713.0,55158.0,9477.0,45681.0,,23.0,1.0,1.0,0.0,94.0,,-5756.0,426.0,3333.0,
6950226938,2023,tver,49.41,,,0.0,0.0,,,4.0,1.0,1.0,0.0,,,,,,
7704355718,2023,moscow city,46.73,394330.0,22473.0,55357.0,25291.0,24012.0,,7.0,1.0,1.0,0.0,604.0,6054.0,-364056.0,30274.0,28091.0,
